image_id,source_item,pass_index,augmentation_seed,target_slot,difficulty,outside,assigned,query_id,score,bbox_iou,target_index,representative_error_px,full_error_px,error_delta_px,representative_error_x_px,representative_error_y_px,full_error_x_px,full_error_y_px,target_offset_norm_px,predicted_offset_norm_px,offset_error_px,offset_cosine,improved
4220,2092,14,55302,0,Easy,False,True,49,0.9301965236663818,0.8669902048357183,0,2.2305829542502065,2.23218768332005,0.0016047290698435468,1.14288330078125,1.9155464172363281,1.14572297927225,1.9157193709761486,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4220,2092,14,55302,1,Moderate,False,True,34,0.6000149846076965,0.8896460493396067,1,0.5153119402916817,0.5167078046753905,0.0013958643837087559,0.27862548828125,0.4334907531738281,0.2814651667722501,0.4333177994340076,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4220,2092,14,55302,2,Hard,True,True,38,0.21467791497707367,0.0,2,860.2829633860672,860.280131104861,-0.002832281206224252,859.7990870475769,28.8497314453125,859.7962473690859,28.84990439905232,11.125600101837842,0.0028449405843297376,11.122763428593078,0.9970947623191273,True
4220,2092,14,55302,3,Moderate,False,True,47,0.8935835957527161,0.765434848575874,3,2.3886024663139205,2.3886245999080016,2.2133594081097385e-05,0.12807846069335938,2.3851661682128906,0.1252387822023593,2.385339121952711,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4220,2092,18,70378,0,Easy,False,True,37,0.9326417446136475,0.8653374462977153,0,2.4473718606834356,2.4485433319111576,0.0011714712277219874,0.8691024780273438,2.2878570556640625,0.8719421565183438,2.288030009403883,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4220,2092,18,70378,1,Moderate,False,True,34,0.7154250741004944,0.8873650747054026,1,1.1535207251934734,1.156242882912639,0.0027221577191656188,1.121978759765625,0.26790618896484375,1.124818438256625,0.26773323522502324,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4220,2092,18,70378,2,Hard,True,True,21,0.21395941078662872,0.663061428163528,2,16.393355976466438,8.934198884044292,-7.459157092422146,15.926069468259811,3.8861846923828125,6.615206450223923,6.0049107670784,2.3515770715037223,9.54888319753799,7.209007087689707,0.9962465328864671,True
4220,2092,18,70378,3,Moderate,False,True,47,0.8425406813621521,0.794131134011986,3,2.537757743957423,2.5380361213677265,0.00027837741030367624,0.09290695190429688,2.5360565185546875,0.09574663039529696,2.536229472294508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4275,2118,13,51559,0,Moderate,False,True,49,0.9310581088066101,0.8175207742301566,0,1.9831556648242397,1.9831174541943999,-3.821062983977441e-05,0.0925445556640625,1.9809951782226562,0.09538423415506259,1.9808222244828357,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4275,2118,13,51559,1,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4275,2118,13,51559,2,Easy,False,True,47,0.7825513482093811,0.8862772945787349,2,9.822869665927874,9.824261194119519,0.0013915281916450084,4.273738861083984,8.844429016113281,4.2765785395749845,8.844601969853102,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4275,2118,13,51559,3,Hard,False,True,15,0.2336549162864685,0.6977061808814657,3,18.92644304771061,19.193508583555293,0.26706553584468296,18.328189849853516,4.720985412597656,18.50145088508725,5.107551947236061,0.0,0.4236190175530496,0.4236190175530496,nan,False
4275,2118,13,51559,4,Moderate,False,False,-1,nan,nan,4,,,,,,,,,,,,
4275,2118,13,51559,6,Moderate,False,False,-1,nan,nan,5,,,,,,,,,,,,
4275,2118,13,51559,8,Hard,False,False,-1,nan,nan,6,,,,,,,,,,,,
4275,2118,14,55328,0,Moderate,False,True,49,0.865727424621582,0.8500417964021508,0,2.148138512118662,2.148314553859809,0.00017604174114715931,0.2616119384765625,2.1321487426757812,0.2644516169675626,2.1319757889359607,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4275,2118,14,55328,1,Hard,True,True,34,0.23219481110572815,0.0,1,482.1264079201309,482.12359572841495,-0.0028121917159182885,480.12951135635376,43.835208892822266,480.12667167786276,43.835381846562086,5.2450671738080885,0.0028449405843297376,5.242260225225003,0.9866529613764744,True
4275,2118,14,55328,2,Easy,False,True,47,0.8398033380508423,0.8415372708931682,2,7.744953605718404,7.745652227064091,0.0006986213456867674,1.4406013488769531,7.609794616699219,1.4434410273679532,7.609967570439039,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4275,2118,14,55328,3,Hard,False,False,-1,nan,nan,3,,,,,,,,,,,,
4275,2118,14,55328,4,Moderate,False,False,-1,nan,nan,4,,,,,,,,,,,,
4275,2118,14,55328,6,Moderate,False,True,45,0.380780965089798,0.734364765954029,5,3.1352235192839912,3.135433327116301,0.00020980783230983846,0.419464111328125,3.107036590576172,0.4223037898191251,3.1068636368363514,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4275,2118,14,55328,8,Hard,False,True,36,0.5721732378005981,0.7228207661236112,6,9.61156366312012,9.614311417756362,0.002747754636242661,9.114513397216797,3.0508689880371094,9.117353075707797,3.05104194177693,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,7,28953,0,Easy,False,True,27,0.9397193789482117,0.9516853604593808,0,1.664068278562336,1.6651951802139484,0.0011269016516124442,0.563812255859375,1.565643310546875,0.5666519343503751,1.5658162642866955,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,7,28953,1,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4288,2126,7,28953,2,Easy,False,True,29,0.9339476823806763,0.9282147665699708,2,5.257872107745725,5.259184056277658,0.0013119485319332824,2.1354103088378906,4.804710388183594,2.1382499873288907,4.804883341923414,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,7,28953,3,Easy,False,True,16,0.5578442215919495,0.8927454068175581,3,0.7876939626731109,0.7902206043147388,0.002526641641627969,0.6759262084960938,0.40445709228515625,0.6787658869870938,0.40463004602497676,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,7,28953,4,Moderate,False,True,17,0.941588282585144,0.9439651851819258,4,0.7528672954731107,0.7517569728431241,-0.0011103226299865598,0.25238037109375,0.7093048095703125,0.24954069260274991,0.709131855830492,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4288,2126,7,28953,5,Hard,False,False,-1,nan,nan,5,,,,,,,,,,,,
4288,2126,7,28953,6,Moderate,False,True,34,0.2677052617073059,0.837279780651152,6,3.5706438365787863,3.5734639969689765,0.002820160390190285,3.5043716430664062,0.6847457885742188,3.5072113215574063,0.6849187423140393,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,7,28953,7,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
4288,2126,7,28953,8,Moderate,False,False,-1,nan,nan,8,,,,,,,,,,,,
4288,2126,14,55336,0,Easy,False,True,18,0.9405894875526428,0.9370263255718121,0,2.104232576580918,2.1038465274133022,-0.000386049167615532,0.4131317138671875,2.0632781982421875,0.4102920353761874,2.063451151982008,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4288,2126,14,55336,1,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4288,2126,14,55336,2,Easy,False,True,47,0.9378620982170105,0.9150575002826868,2,4.379307636425424,4.379731145505907,0.00042350908048316427,0.38604736328125,4.3622589111328125,0.3888870417722501,4.362431864872633,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,14,55336,3,Easy,False,True,4,0.6638292074203491,0.8960104114176674,3,0.8908121436610079,0.8936524089229266,0.0028402652619187174,0.8845901489257812,0.1051025390625,0.8874298274167813,0.10527549280232051,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,14,55336,4,Moderate,False,True,28,0.9111135601997375,0.9028006140657264,4,1.785193187362913,1.7824798570034839,-0.0027133303594291114,1.6669845581054688,0.6388092041015625,1.6641448796144687,0.638636250361742,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4288,2126,14,55336,5,Hard,False,False,-1,nan,nan,5,,,,,,,,,,,,
4288,2126,14,55336,6,Moderate,False,False,-1,nan,nan,6,,,,,,,,,,,,
4288,2126,14,55336,7,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
4288,2126,14,55336,8,Moderate,False,False,-1,nan,nan,8,,,,,,,,,,,,
4288,2126,18,70412,0,Easy,False,True,27,0.9510718584060669,0.934386445521693,0,2.2452925514645417,2.2434288741992705,-0.0018636772652711464,1.5720367431640625,1.6031341552734375,1.5691970646730624,1.603307109013258,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4288,2126,18,70412,1,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4288,2126,18,70412,2,Easy,False,True,29,0.9409512877464294,0.9135536318709668,2,4.443021486405466,4.443717021088325,0.0006955346828592113,0.8209609985351562,4.36651611328125,0.8238006770261563,4.3666890670210705,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,18,70412,3,Easy,False,True,16,0.7688826322555542,0.8842886746737465,3,1.2406223401107863,1.2433597320662348,0.0027373919554485315,1.1708450317382812,0.4102020263671875,1.1736847102292813,0.410374980107008,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,18,70412,4,Moderate,False,True,33,0.9279459118843079,0.9426699517372857,4,0.522727751618735,0.5199565666846788,-0.002771184934056148,0.5011367797851562,0.148681640625,0.49829710129415616,0.1485086868851795,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4288,2126,18,70412,5,Hard,False,False,-1,nan,nan,5,,,,,,,,,,,,
4288,2126,18,70412,6,Moderate,False,True,11,0.4943171739578247,0.8334739717646997,6,3.366496411567836,3.36928611001416,0.0027896984463238184,3.2548141479492188,0.8599319458007812,3.257653826440219,0.8601048995406018,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4288,2126,18,70412,7,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
4288,2126,18,70412,8,Moderate,False,False,-1,nan,nan,8,,,,,,,,,,,,
4311,2142,2,10124,0,Easy,False,True,12,0.7950179576873779,0.9290556583828796,0,1.0797686781606588,1.0795886628750992,-0.00018001528555955382,0.1351165771484375,1.0712814331054688,0.13227689865743741,1.0714543868452893,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4311,2142,2,10124,1,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4311,2142,2,10124,2,Easy,False,True,34,0.9428216814994812,0.903918084807865,2,1.1847982710350888,1.1837844085228941,-0.0010138625121947076,0.489959716796875,1.0787429809570312,0.4871200383058749,1.0789159346968518,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4311,2142,2,10124,3,Easy,False,True,27,0.9388725161552429,0.8382297735785823,3,5.179386750352884,5.1780347752439315,-0.0013519751089523524,2.7349090576171875,4.398445129394531,2.7320693791261874,4.398618083134352,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4311,2142,2,10124,4,Hard,False,True,18,0.8391021490097046,0.9514696817027544,4,1.1724482744422104,1.1741875242057989,0.001739249763588413,0.658111572265625,0.9703216552734375,0.6609512507566251,0.970494609013258,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4311,2142,2,10124,5,Hard,False,True,37,0.7606398463249207,0.7923707928236976,5,3.3527288489167444,3.355475302928153,0.0027464540114086056,3.2837677001953125,0.6765060424804688,3.2866073786863126,0.6763330887406482,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4311,2142,2,10124,6,Hard,False,True,33,0.2800784111022949,0.8239022775834067,6,2.1176544389139633,2.1149154346409276,-0.00273900427303575,2.0003509521484375,0.6950225830078125,1.9975112736574374,0.694849629267992,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,2,10134,0,Moderate,False,True,33,0.8382227420806885,0.8788060408051934,0,1.5858480442649523,1.5831445504245079,-0.0027034938404444375,1.5343475341796875,0.4008636474609375,1.5315078556886874,0.401036601200758,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,2,10134,2,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4329,2152,2,10134,4,Moderate,False,True,4,0.6496458053588867,0.8538500193692993,2,2.5188593620181106,2.5167809279826265,-0.0020784340354840225,1.941986083984375,1.6041641235351562,1.939146405493375,1.6043370772749768,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,7,28979,0,Moderate,False,True,49,0.8598516583442688,0.8911937603312667,0,1.0226644854037779,1.01984941510666,-0.0028150702971179165,1.0190582275390625,0.08580780029296875,1.0162185490480624,0.08598075403278926,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,7,28979,2,Hard,True,False,-1,nan,nan,1,,,,,,,,,,,,
4329,2152,7,28979,4,Moderate,False,True,4,0.40926989912986755,0.8517122801145173,2,2.9096751211485454,2.907257219770482,-0.002417901378063636,2.5619125366210938,1.379425048828125,2.5590728581300937,1.3795980025679455,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,16,62900,0,Moderate,False,True,49,0.8786768913269043,0.8637752175288822,0,1.542689217562781,1.539916878957563,-0.002772338605218083,1.5216445922851562,0.25394439697265625,1.5188049137941562,0.25411735071247676,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4329,2152,16,62900,2,Hard,True,True,21,0.24677230417728424,0.849882715303361,1,13.88518402245601,3.008453027619088,-10.87673099483692,13.762340471148491,1.8429107666015625,2.830425426363945,1.0195496678352356,1.104419554857614,10.96287781767855,9.85904220457944,0.9995245194723622,True
4329,2152,16,62900,4,Moderate,False,True,4,0.4767591655254364,0.7855915969260668,2,4.266409827723644,4.263792374885366,-0.002617452838277856,4.019813537597656,1.4294586181640625,4.016973859106656,1.429631571903883,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4338,2157,3,13908,0,Easy,False,True,34,0.9307395219802856,0.9446405216168571,0,1.2721504272305535,1.2720726209149815,-7.780631557197104e-05,0.04116058349609375,1.271484375,0.044000261987093836,1.2713114212601795,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4338,2157,3,13908,13,Moderate,True,False,-1,nan,nan,1,,,,,,,,,,,,
4338,2157,3,13908,14,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4338,2157,7,28984,0,Easy,False,True,45,0.9131749868392944,0.928706560011589,0,1.184326853979988,1.183895200108278,-0.0004316538717099583,0.10959625244140625,1.1792449951171875,0.10675657395040616,1.179072041377367,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4338,2157,7,28984,13,Moderate,True,False,-1,nan,nan,1,,,,,,,,,,,,
4338,2157,7,28984,14,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4338,2157,10,40291,0,Easy,False,True,45,0.9022173881530762,0.9292105439212475,0,0.8142047689305866,0.8142772789584416,7.25100278550217e-05,0.06877899169921875,0.8112945556640625,0.07161867019021884,0.811121601924242,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4338,2157,10,40291,13,Moderate,True,False,-1,nan,nan,1,,,,,,,,,,,,
4338,2157,10,40291,14,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4338,2157,15,59136,0,Easy,False,True,45,0.9217291474342346,0.9334412705209545,0,1.6486586496124749,1.6496855598531008,0.0010269102406259556,0.6862640380859375,1.4990386962890625,0.6891037165769376,1.498865742549242,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4338,2157,15,59136,13,Moderate,True,False,-1,nan,nan,1,,,,,,,,,,,,
4338,2157,15,59136,14,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4362,2168,4,17688,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4362,2168,4,17688,1,Moderate,False,True,49,0.9295867085456848,0.885156860628613,1,1.8951128631292515,1.8960711877237222,0.0009583245944706498,0.7444381713867188,1.7427749633789062,0.7472778498777188,1.7426020096390857,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4362,2168,4,17688,5,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4362,2168,10,40302,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4362,2168,10,40302,1,Moderate,False,True,49,0.9056973457336426,0.8978407369283733,1,1.738929477920503,1.7398551076931692,0.0009256297726663032,0.6634521484375,1.607391357421875,0.6662918269285001,1.6072184036820545,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4362,2168,10,40302,5,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4362,2168,12,47840,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4362,2168,12,47840,1,Moderate,False,True,37,0.9171472191810608,0.9153524789219731,1,1.2681170946839195,1.2686627364038312,0.0005456417199116714,0.31707763671875,1.2278366088867188,0.3199173152097501,1.2276636551468982,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4362,2168,12,47840,5,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4362,2168,16,62916,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4362,2168,16,62916,1,Moderate,False,True,33,0.8986503481864929,0.8779601768407315,1,1.631198405533611,1.6315854568611987,0.0003870513275876508,0.3183746337890625,1.5998268127441406,0.3212143122800626,1.5996538590043201,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4362,2168,16,62916,5,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4362,2168,18,70454,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4362,2168,18,70454,1,Moderate,False,True,37,0.9135927557945251,0.8854421368109637,1,2.169474035520284,2.1694410117536984,-3.302376658576023e-05,0.10532379150390625,2.1669158935546875,0.10816346999490634,2.166742939814867,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4362,2168,18,70454,5,Moderate,False,False,-1,nan,nan,2,,,,,,,,,,,,
4424,2202,15,59181,0,Easy,False,True,16,0.853702962398529,0.8906008144874231,0,5.3866911780266875,5.383849964305824,-0.0028412137208633226,5.352935791015625,0.6020965576171875,5.350096112524625,0.601923603877367,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4424,2202,15,59181,1,Easy,False,True,8,0.9466094970703125,0.8845587977424914,1,5.4693212172569705,5.472159005759801,0.0028377885028305627,5.421905517578125,0.7186203002929688,5.424745196069125,0.7187932540327893,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4424,2202,15,59181,3,Moderate,False,True,47,0.5809487104415894,0.7867597360653262,2,21.9394296872133,21.613470232593443,-0.32595945461985565,21.184005737304688,5.70758056640625,20.970953162759542,5.230795249342918,0.0,0.5222218284287782,0.5222218284287782,nan,True
4424,2202,15,59181,5,Moderate,True,True,3,0.6390593647956848,0.0,3,248.99789773378907,249.0007351153125,0.0028373815234203903,248.97972106933594,3.0085830688476562,248.98256074782694,3.0084101151078357,6.679924226981254,0.0028449405843297376,6.682546540961845,-0.9217144602197319,False
4424,2202,15,59181,6,Moderate,False,True,9,0.22866922616958618,0.2977445702653471,4,26.609743496121084,26.6125883907644,0.002844894643317275,26.569290161132812,1.4667205810546875,26.572129839623813,1.466893534794508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4424,2202,18,70488,0,Easy,False,True,4,0.8780028820037842,0.8628435588817448,0,7.655414932011398,7.652634942689646,-0.002779989321751941,7.565727233886719,1.16839599609375,7.562887555395719,1.1685689498335705,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4424,2202,18,70488,1,Easy,False,True,8,0.9455307722091675,0.8795466082411418,1,5.740269240812586,5.743113484235885,0.00284424342329892,5.72052001953125,0.4757537841796875,5.72335969802225,0.475926737919508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4424,2202,18,70488,3,Moderate,False,True,0,0.6113621592521667,0.7996798041901447,2,20.6468429972484,20.38895612944251,-0.2578868678058903,20.083789825439453,4.7888946533203125,19.908853843808174,4.398530513048172,0.0,0.4277695170061871,0.4277695170061871,nan,True
4424,2202,18,70488,5,Moderate,True,True,44,0.21496263146400452,0.9007971514250822,3,18.064979492777564,1.178947490647537,-16.886032002130026,17.823257446289062,2.945331573486328,0.10267496109008789,1.1744679808616638,1.9509348354037015,18.013189904556317,16.124335996857518,0.9715704625510571,True
4424,2202,18,70488,6,Moderate,False,True,3,0.7227069139480591,0.0,4,178.50155743166843,178.50436813968201,0.0028107080135839624,177.70584106445312,16.835678100585938,177.70868074294413,16.835505146846117,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4450,2217,3,13968,0,Hard,True,True,44,0.4837402403354645,0.7199518673206036,0,13.591478205324114,13.362366633935872,-0.22911157138824123,13.4716796875,1.8005905151367188,13.243202194571495,1.78057229379192,1.003909733614037,0.22935277186182945,0.7745735055592371,0.9999443462032936,True
4450,2217,3,13968,3,Moderate,False,True,30,0.9663062691688538,0.7703769263582287,1,9.631393967207105,9.634217412648,0.0028234454408959664,9.469070434570312,1.7608108520507812,9.471910113061313,1.7609838057906018,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4450,2217,8,32813,0,Hard,True,True,44,0.27829328179359436,0.6540096580714504,0,21.70975735452316,18.500362067317287,-3.209395287205872,21.531600952148438,2.7755584716796875,18.330597281455994,2.5005199313163757,10.15801857819813,3.2127979548162813,6.945405312993858,0.9999606955365458,True
4450,2217,8,32813,3,Moderate,False,True,30,0.9761933088302612,0.7699875412546678,1,9.62680618192272,9.629645304065704,0.002839122142983541,9.551925659179688,1.1983795166015625,9.554765337670688,1.198552470341383,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4450,2217,11,44120,0,Hard,True,True,40,0.3540908098220825,0.6357417226158739,0,20.724840429311538,20.48712914324822,-0.23771128606331615,20.396881103515625,3.67236328125,20.15908420085907,3.6515455241315067,1.2657457410330273,0.23870640109661023,1.0270554883829368,0.9999451077916384,True
4450,2217,11,44120,3,Moderate,False,True,30,0.9700492024421692,0.7442061783889099,1,10.247016055497344,10.249843756290304,0.0028277007929595754,10.097579956054688,1.743621826171875,10.100419634545688,1.7437947799116955,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4450,2217,14,55427,0,Hard,True,True,44,0.22362488508224487,0.655644606006606,0,24.612191591226036,20.34107204478492,-4.271119546441117,24.477310180664062,2.57318115234375,20.220922827720642,2.207598678767681,13.993138634311663,4.2720585018563,9.72132011748301,0.9999609742100112,True
4450,2217,14,55427,3,Moderate,False,True,30,0.9586502909660339,0.7779734007523235,1,10.788505024384863,10.791332387779784,0.0028273633949211785,10.629196166992188,1.84716796875,10.632035845483188,1.8473409224898205,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4450,2217,18,70503,0,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
4450,2217,18,70503,3,Moderate,False,True,30,0.9583094716072083,0.7804324150295888,1,10.34933379684576,10.35216436943425,0.0028305725884898436,10.21484375,1.6630325317382812,10.217683428491,1.6632054854781018,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,3,13991,0,Hard,True,True,36,0.24451430141925812,0.4811536231555125,0,127.6640037825713,114.04756101204443,-13.616442770526874,127.05971240997314,12.406745910644531,113.24225902557373,13.529114663600922,64.68374650179915,13.862962513390263,50.82080779391454,0.9999986508269498,True
4493,2240,3,13991,3,Easy,False,True,35,0.8968296051025391,0.9207651484895947,1,2.7471265728709895,2.7468207269243665,-0.0003058459466229735,0.130157470703125,2.7440414428710938,0.12731779221212491,2.7438684891312732,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,3,13991,4,Moderate,False,True,33,0.9265357255935669,0.9172680483701363,2,1.0005773151082227,1.0006707637657695,9.344865754679077e-05,0.02941131591796875,1.0001449584960938,0.026571637426968664,1.0003179122359143,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,3,13991,5,Hard,False,True,47,0.39663800597190857,0.8890918876279871,3,1.570748275980478,1.5731815606256216,0.0024332846451435852,1.3901138305664062,0.7313232421875,1.3929535090574063,0.7311502884476795,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,3,13991,6,Hard,False,True,29,0.6438546180725098,0.8903869210258839,4,7.694092840697606,7.696936584273716,0.002843743576109503,7.663059234619141,0.6903533935546875,7.665898913110141,0.690526347294508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,3,13991,7,Hard,False,True,15,0.9530514478683472,0.9152619470525493,5,2.2680954016263097,2.266456930945601,-0.0016384706807088811,1.4174652099609375,1.7706069946289062,1.4146255314699374,1.7707799483687268,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,3,13991,8,Moderate,False,True,49,0.34225156903266907,0.8861743155243271,6,1.4267661363398365,1.4242061791501806,-0.002559957189655959,1.2439346313476562,0.6987762451171875,1.2410949528566562,0.698603291377367,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,8,32836,0,Hard,True,True,0,0.39515626430511475,0.1745800248142218,0,244.18426760208555,244.11730190336758,-0.0669656987179792,243.02546977996826,23.760841369628906,242.95788924675435,23.76386208808981,53.993854181200305,0.06764800964918995,53.92625513164633,0.9992771586870418,True
4493,2240,8,32836,3,Easy,False,True,38,0.8983108997344971,0.9203289739142386,1,2.3625100601255244,2.363384861351077,0.0008748012255526127,0.8605194091796875,2.2002182006835938,0.8633590876706876,2.2000452469437732,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,8,32836,4,Moderate,False,True,33,0.9234603643417358,0.8760589340553827,2,2.1844691078237237,2.181902865442882,-0.00256624238084191,2.024383544921875,0.8208389282226562,2.021543866430875,0.8210118819624768,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,8,32836,5,Hard,False,True,29,0.6965723037719727,0.8029737730535002,3,12.57815935589679,12.575338027677548,-0.002821328219242858,12.549018859863281,0.8556976318359375,12.546179181372281,0.855870585575758,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,8,32836,6,Hard,False,True,4,0.8036051392555237,0.13667375899822132,4,90.39850723726559,90.39572913908863,-0.0027780981769609525,89.29563522338867,14.077629089355469,89.29279554489767,14.07780204309529,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,8,32836,7,Hard,False,True,15,0.9470327496528625,0.9238238893416817,5,2.5222434787637766,2.5212154393751476,-0.001028039388629054,1.053924560546875,2.2914962768554688,1.051084882055875,2.2916692305952893,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,8,32836,8,Moderate,False,True,49,0.24207517504692078,0.8774978719901958,6,1.7977963806540127,1.7949940009653658,-0.0028023796886469388,1.7488479614257812,0.416656494140625,1.7460082829347812,0.4164835404008045,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,15,59219,0,Hard,True,True,36,0.2064821422100067,0.40863080381567685,0,127.83388001335747,116.31594985382104,-11.517930159536434,127.34894752502441,11.124137878417969,115.6366229057312,12.552754014730453,62.57096749262623,11.799130987180128,50.78271332073853,0.999251919644253,True
4493,2240,15,59219,3,Easy,False,True,38,0.9035191535949707,0.910848384902738,1,2.045101802761526,2.0456550545707803,0.0005532518092543626,0.517578125,1.9785232543945312,0.5204178034910001,1.9783503006547107,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
4493,2240,15,59219,4,Moderate,False,True,33,0.9272367358207703,0.8933338589127408,2,1.448330800778833,1.4475659150893616,-0.0007648856894713063,0.4747772216796875,1.3683013916015625,0.4719375431886874,1.368474345341383,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
4493,2240,15,59219,5,Hard,False,True,47,0.21881890296936035,0.7908948093317305,3,11.72474683474273,12.262636528109033,0.5378896933663029,11.682624816894531,0.9929580688476562,12.220419496297836,1.0166621636599302,0.0,0.5383168224246507,0.5383168224246507,nan,False
